,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
509,-0.18942767,-0.45113182,0.15617746,1.0776888,-2.7838058,-0.7834064,-1.0556462,-1.7235103,-0.32243478,-0.53160214,1.2687066,1.444288
510,0.45197242,1.5323769,-0.8643717,-0.065200746,-2.3427258,-0.97959065,-0.7252074,-1.2493958,0.46055502,1.65834,-0.27743572,-0.04833422
511,0.7693679,-0.12805398,-1.0860362,-0.030454263,-2.0500917,-0.68698084,-0.70752597,-1.076923,0.84299123,-0.6045224,-0.42284358,-0.7150405
512,0.7795374,0.10501121,-0.97431165,0.14694607,-2.0611005,-0.66720736,-0.70870066,-1.1113706,0.62955165,0.34480786,-0.05868405,0.08859599
513,0.34286088,0.7927396,-1.03602,0.86611974,-2.4323251,-0.7344308,-0.9265335,-1.4584754,0.05052623,0.7201785,-1.2567528,1.4999983
514,0.029443085,-0.97465104,0.9773635,-0.22703047,-2.679106,-0.77184296,-0.80473244,-1.4340255,0.12444958,-0.89625376,0.86796725,-1.0935806
515,0.95792454,0.28272128,0.1604889,-0.8931026,-1.9431119,-0.84511685,-0.3782905,-0.9198959,1.4005442,0.583074,0.7579355,-0.7293314
516,0.021330297,-0.47594815,-0.94811577,-0.8017723,-2.589187,-0.8641722,-0.84549075,-1.2870617,0.48022696,-0.40245628,-1.3930705,-0.86085856
517,0.46306914,-0.8661817,-1.6389213,-0.14697057,-2.2713265,-0.79411715,-0.91388774,-1.1861206,0.26857182,-0.8804943,-1.5921992,1.0649884
518,1.4655302,0.94695634,0.32381755,-0.24844973,-1.6832185,-0.57465684,-0.26766095,-0.8354321,1.153781,0.49494812,-0.5179534,-0.45716
519,0.5774352,0.14847754,0.83627766,0.034818593,-2.2279239,-0.7645998,-0.6025559,-1.2458022,0.6368779,1.0629697,2.0516238,0.3618269
520,0.25328672,-0.7931376,-1.0793314,0.609232,-2.4478364,-0.7658651,-1.0039169,-1.463973,-0.13597256,0.064487755,-0.94973993,0.28010198
521,0.5334862,-0.37211126,0.5407689,-1.3987167,-2.255923,-0.93434936,-0.42728627,-1.0001597,0.46105313,-0.2175324,-0.11670643,-1.9219155
522,0.81608385,0.062291935,-1.6901422,-0.006165616,-2.048488,-0.67969227,-0.7840948,-1.042383,0.9933287,0.30251527,-1.3793725,0.034599334
523,-0.23154509,1.4029641,-1.3124046,0.55915457,-2.8191993,-0.87566674,-1.1067487,-1.6538174,0.09735143,1.2643654,-1.8406277,1.2005122
524,-0.8526388,-1.8018831,0.35151273,0.45188648,-3.2380185,-0.6980113,-1.0729237,-1.8598571,-1.1436052,-1.3037344,-0.04700452,0.5502482
525,0.059665978,-0.43089396,-0.28249556,-0.2749927,-2.5615482,-0.80676204,-0.82303435,-1.3955014,0.2233926,-0.2060801,0.3603496,-0.23328649
526,-0.04153049,0.21244483,-0.76048046,1.0974804,-2.6668591,-0.74608874,-1.0457675,-1.6771616,-0.19379205,-0.47234422,-0.5632997,0.85198015
527,1.18766,-0.5203442,-0.1563285,0.48322135,-1.8141279,-0.44265997,-0.5838085,-1.0012233,0.4015085,-1.0114703,0.08124781,0.08718577
528,-0.283,-1.6101931,0.037894547,0.25508374,-2.8691945,-0.67645216,-1.0304198,-1.614362,0.008672714,-1.7139579,0.9906706,0.27338636
529,0.14099723,1.4041424,-1.6717045,-0.7486709,-2.53631,-1.1523652,-0.98401344,-1.2493652,0.038545236,1.6196743,-1.5063348,-1.1734337
530,-0.75636,-0.06745891,-1.2395289,-0.22858445,-3.0823948,-0.7069343,-1.1531446,-1.7167751,-0.6243778,-0.035044376,-2.2450118,0.75504464
531,0.076479256,-1.201961,-0.9723242,0.40923995,-2.600824,-0.7773491,-1.0437609,-1.5136931,-0.19445765,-1.7062685,-0.9037554,0.21143512
532,0.03193468,0.034691915,-1.914424,0.07026556,-2.5981135,-0.86154974,-1.1454291,-1.4439127,0.053156443,-0.46286094,-2.171146,-0.5538629
533,0.020175695,-1.0784637,1.6472883,0.12418833,-2.755223,-0.7819077,-0.8520473,-1.5112747,0.37545186,-1.5122645,1.1972036,0.05226387
534,1.2539172,0.33110994,-0.49889666,-0.6731303,-1.7581095,-0.6882676,-0.38393506,-0.82002544,1.5165597,1.0249386,-1.8467691,0.2830183
535,0.1732167,-0.49285197,-0.06673163,0.45619488,-2.5085464,-0.76555765,-0.9122004,-1.4858177,0.11579648,0.58477414,-1.7817826,0.9036031
536,-0.17833811,0.73322064,0.45586628,0.70147604,-2.796609,-0.93587255,-0.9588856,-1.6839328,-0.40895873,1.1971247,0.46963683,0.765675
537,-0.14860347,0.27336192,0.70699316,0.7267447,-2.767725,-0.88136655,-0.94714403,-1.6754558,-0.6897068,1.2156553,0.9862243,0.74796814
538,0.23528081,0.92471015,-2.8554251,0.49114472,-2.5979114,-0.81304675,-1.3507059,-1.4364799,-0.0529595,1.8196778,-3.6903017,-0.036596894
539,0.14924383,-0.16252573,-0.46110135,-0.83020335,-2.488293,-0.92986494,-0.7235007,-1.2451959,0.2574378,-0.02162382,-0.77543235,-1.9977701
540,1.2162304,0.808675,0.09723443,-0.19167106,-1.8207946,-0.6380072,-0.38301188,-0.9262694,1.1004432,1.0193793,0.4972035,-0.9630963
541,0.30397826,-0.2092733,0.27127808,1.2419758,-2.4924374,-0.6231092,-0.9688443,-1.5060157,0.59628475,0.31197858,0.0148207545,2.1850214
542,0.67334646,0.6222683,-1.2546625,-0.62735635,-2.1480312,-0.9582575,-0.68213236,-1.0363609,0.13008016,-0.24452686,-2.1219544,-0.6064293
543,0.55889124,-0.2723416,0.62603647,-0.22416271,-2.1998775,-0.74753314,-0.5751946,-1.1986337,0.43233877,-0.6291063,0.65571094,1.2050365
544,0.4463374,-0.082415,0.37604326,1.9971638,-2.4628994,-0.40241957,-0.9838027,-1.3715827,-0.03770885,-0.48638415,0.64850307,2.0996206
545,-0.2858859,-1.1040461,-0.8490817,-0.56173396,-2.8336577,-0.7133513,-0.982293,-1.4522045,-0.4891622,-0.8881361,-0.49146095,-0.23244116
546,0.8532943,0.054202303,-0.43241173,1.467891,-2.108226,-0.33734944,-0.80627763,-1.2006629,0.30161774,1.7630472,0.39226872,0.5932856
547,0.90554804,-0.33543473,-0.033878505,0.6877538,-1.994395,-0.48813778,-0.6775618,-1.1597257,1.0125241,-0.0747751,0.16792928,0.804237
548,0.3850506,-1.0115384,-0.9649686,0.2377196,-2.3392148,-0.7154542,-0.91369826,-1.3076978,0.8331914,-0.26046425,-0.54131174,0.6651238
549,1.1097493,0.49100888,-0.31026286,0.77283716,-1.8904858,-0.44221774,-0.6004615,-1.070207,1.2008623,1.5423247,0.15247184,1.4785128
550,1.0817301,0.5473562,0.5624283,0.7206436,-1.9345735,-0.45243835,-0.52975917,-1.0861989,1.4565239,0.55940896,0.5056837,-0.35577458
551,-0.20423925,0.25760096,0.09087646,2.2720826,-2.8720984,-0.6767296,-1.1703701,-1.6601744,-0.17987539,-1.1844623,-0.30771512,2.2955558
552,0.4084118,0.84055024,-1.4147744,0.30080366,-2.3706882,-0.8361759,-0.89073205,-1.3075266,0.17446238,0.7448311,-1.4927924,0.4704572
553,0.8372889,-0.91919655,-1.0249043,0.7062858,-2.0558639,-0.4922139,-0.83991647,-1.145086,0.5330281,-1.1576625,-1.5440775,1.2867739
554,-0.2251082,-1.5745877,-1.3394065,0.60175645,-2.837411,-0.84706897,-1.1610422,-1.7199035,-0.16970414,-2.781848,-0.686156,0.7643755
555,1.1682882,-1.1567779,0.45343345,-0.7101039,-1.8085805,-0.59017956,-0.39681834,-0.8518578,0.51665914,-1.7532793,-1.010829,-0.82430553
556,0.5757081,-1.716998,0.91363853,-0.5754111,-2.2631516,-0.6647724,-0.59555364,-1.0951409,0.5598307,-2.3608093,1.2054592,-0.9978992
557,-0.34985372,-0.008382976,-1.2588103,-0.576604,-2.869137,-0.87618303,-1.085528,-1.5035748,-0.3878839,-0.019924818,-1.5745554,0.46434522
558,0.073647976,0.3886451,-1.4582424,-0.045088783,-2.5558994,-0.88800573,-1.0094014,-1.4011347,-0.030440792,0.6341531,-2.1667063,-0.6092863
559,0.23770022,0.8665957,0.25008696,-1.2710639,-2.433908,-1.1514482,-0.5152907,-1.1523658,0.71847785,0.94173574,0.089893445,-1.7344396
560,1.5815985,-0.24116136,0.07039565,0.44222987,-1.6017159,-0.32044408,-0.40387318,-0.81639457,2.2013958,1.5809052,0.68259346,1.5097994
561,0.56173724,0.050732777,0.15338439,-0.285186,-2.1857429,-0.8386293,-0.59981716,-1.1758299,0.3218822,1.953449,0.45340866,0.011442721
562,0.3858921,0.20424728,0.84582514,-0.110029444,-2.3665643,-0.8820449,-0.64907736,-1.3103342,0.38413242,-0.07029252,1.3995577,1.013694
563,-0.22827083,-0.43223566,-0.96916515,0.936066,-2.758091,-0.8299402,-1.0743587,-1.7654874,-0.16190362,-0.20179279,-1.1701231,1.5642457
564,0.15431577,-0.6458947,1.22807,0.04705214,-2.608968,-0.8021548,-0.7924322,-1.4451225,0.49649873,0.4659018,1.7714367,0.084604904
565,0.6490342,0.483197,-1.6136835,-0.20082484,-2.1761572,-0.8432262,-0.8114266,-1.0895619,1.043094,0.17614502,-1.9588113,0.22797273
566,1.1277666,-0.7028779,-0.4545229,1.0610431,-1.8955234,-0.33127552,-0.7132534,-1.0302986,0.29322284,0.108180285,-0.40723464,1.5082053
567,0.9681389,-0.61144644,0.81154114,-0.21573131,-1.91933,-0.61445045,-0.4564671,-1.0227451,1.5420592,-0.8149105,0.8436279,-0.46804124
568,1.2974114,-0.97598094,0.6185654,-0.50722915,-1.7199608,-0.54893684,-0.3581912,-0.8490749,1.662539,-0.75215125,1.0296824,-0.25338042
569,0.21505517,1.1428902,0.46179062,-0.83132416,-2.471506,-1.132274,-0.56815726,-1.2567738,0.14394385,1.67154,-0.45629168,-1.0088156
570,0.812314,-0.8750226,0.20042223,-0.795995,-2.0428615,-0.7183329,-0.49646828,-0.97150207,1.36956,-0.08622962,0.7199841,-0.16659999
571,0.5617859,0.6886198,-0.64758164,0.6720929,-2.2598186,-0.6876302,-0.79431397,-1.3324776,0.5352165,0.8631611,-1.8214219,1.2546538
572,0.049703956,0.8119623,-1.1242487,0.6518909,-2.6156719,-0.80987287,-0.9968842,-1.559146,-0.15161568,0.10687232,-1.0225104,0.4379604
573,0.94485825,0.79280156,0.9111746,0.72119397,-2.065514,-0.5280397,-0.56630117,-1.1604251,0.7884784,0.25687307,0.7585707,1.4311409
574,0.32968622,-1.2946199,-0.5326783,-1.0206605,-2.3881311,-0.8174375,-0.71449125,-1.0878692,0.3860963,-1.9065876,-0.56077605,-1.1066765
575,0.06369251,-1.2951299,-0.2930346,1.0035502,-2.623869,-0.73486197,-1.0689691,-1.6347866,0.2793594,-2.5477753,0.5565406,1.5143611
576,0.8736662,-0.27829486,-0.47886258,0.22144519,-1.9836462,-0.591434,-0.6622499,-1.096868,1.35327,0.9253482,0.1409195,1.5593354
577,1.0091314,0.6868238,0.8261345,0.17309469,-1.9653876,-0.6184497,-0.44745392,-1.072598,0.7577716,1.2725408,0.010088861,1.2169821
578,0.507616,-0.07744439,0.09808308,-0.53685755,-2.2276094,-0.87967634,-0.59212863,-1.1484103,0.20952338,-0.19822642,-0.18149114,-0.32355404
579,1.2050264,0.03189805,-1.8268843,0.9022624,-1.8645945,-0.36769685,-0.76208025,-0.9605632,1.8176987,0.50390065,-2.0814683,0.76616526
580,0.3405468,-0.33347178,1.4035244,1.2099155,-2.512726,-0.6380009,-0.8829345,-1.4671522,0.43570897,-1.1665645,1.2818533,0.7580047
581,0.024279892,-0.40600932,0.51966316,-0.79373485,-2.6118536,-0.8490617,-0.67672503,-1.3344326,0.2682701,1.2251279,0.8722012,-0.80679697
582,0.55264574,-1.2799544,-1.7548747,-0.042335987,-2.2337055,-0.7716025,-0.94878685,-1.17362,0.31102008,-1.2544209,-1.396802,0.38101164
583,-0.16346267,-0.3034551,-1.4056652,0.33630896,-2.7326832,-0.8182298,-1.1128254,-1.6137011,-0.038191095,0.31081778,-1.1791011,0.8051661
584,0.495243,-0.4795037,0.42078477,1.222449,-2.3592687,-0.5297497,-0.9138196,-1.3959467,0.69443035,-0.5707841,0.09165135,1.3352231
585,-0.1122849,-1.0569879,-0.39274198,-0.4359644,-2.7113886,-0.7320214,-0.9033843,-1.4166915,-0.46387932,-1.1455486,-1.2866316,-0.16239971
586,-0.27824104,-0.7286276,-1.0822556,0.060169503,-2.8241363,-0.7687607,-1.0554146,-1.6096609,-0.6028118,-0.6848329,-1.0887369,-0.10015856
587,-0.002930224,0.3300917,0.6658067,0.7574478,-2.6770859,-0.8676356,-0.9293243,-1.625414,-0.3431842,0.78021014,0.91232836,0.82845235
588,0.9924831,1.4513553,0.55769664,-0.2376527,-2.0098615,-0.8135333,-0.37792462,-1.0246091,1.2182871,1.0601664,0.4887663,-1.0765326
589,0.02837342,-0.63792735,-0.95523113,0.3871653,-2.5975223,-0.7685492,-1.012574,-1.5244482,0.04857744,-0.2745825,-0.753387,-0.59472793
590,0.7744476,-0.9966374,-1.3568928,-0.033675835,-2.0391898,-0.65350825,-0.79050094,-1.0539719,1.1393431,0.9505151,-1.1323712,-0.024962459
591,-0.18507254,1.3223717,-0.7242457,-0.5494792,-2.7311537,-1.1157438,-0.91729784,-1.480361,-0.22784919,1.0733453,-0.30231816,-0.36556575
592,-0.2692007,-0.631211,0.9823546,0.5322759,-2.8930268,-0.8101794,-0.970906,-1.685272,-0.17073768,0.11134827,-0.1438219,0.28084037
593,-0.16990185,-1.0150498,0.13871163,0.40023714,-2.7908566,-0.73044896,-1.0068182,-1.6135775,-0.41207546,-0.69616956,-0.77714264,0.8626809
594,0.08123475,1.0282613,0.90443176,-0.35517007,-2.6271095,-1.0775046,-0.702857,-1.4167206,-0.5564533,2.7512155,-0.76683813,0.00053426623
595,-0.54003274,0.352126,-1.3850646,-0.12645224,-2.9486203,-0.7846367,-1.1711271,-1.6390662,-0.39223456,-0.693071,-1.1947827,0.10521418
596,0.5466438,0.15839939,-0.36587018,1.8397251,-2.3703,-0.36145163,-0.98348254,-1.3511703,-0.0033208132,0.9929262,-1.0965283,1.755979
597,-0.39540067,1.7238978,-1.2172875,-0.09206386,-2.9011276,-1.0408242,-1.1339853,-1.6314251,-0.15374283,1.5636775,-1.0250199,0.17950918
598,0.61793584,-0.5952088,1.1915829,0.11981589,-2.221876,-0.6699716,-0.6221932,-1.2442832,0.99732006,0.35366905,0.8524042,0.21353191
599,0.19605851,-1.0314038,-0.46124917,-0.059513822,-2.4889746,-0.7641277,-0.8771655,-1.3549336,0.1739643,-2.6223016,-0.758075,-0.44694257
600,0.13928586,1.2373247,0.062214315,0.6985889,-2.6375012,-0.89635015,-0.92677224,-1.5604033,0.29013717,0.39497167,-0.42211902,1.1268144
601,0.013532817,-0.35720533,1.0982466,0.93965024,-2.7000165,-0.83968747,-0.9556237,-1.6437016,-0.07416212,0.09679213,1.2039092,1.1131184
602,0.15751493,1.5301068,-1.5620766,0.1393365,-2.569771,-0.9211898,-1.0199444,-1.4019917,-0.03492786,1.5370225,-1.1881735,-0.13760975
603,0.24161226,0.86651796,0.06255394,-0.06481862,-2.474291,-0.97219306,-0.7399353,-1.3733876,0.19259031,0.07316655,0.074713096,-0.5773866
604,0.16450465,0.054724142,0.2269991,1.447416,-2.599558,-0.66307664,-1.0011463,-1.5590607,0.30076128,-0.024798863,-0.54575086,0.9590796
605,-0.24897575,-0.012973174,0.07626206,0.19846821,-2.818361,-0.8431641,-0.95808256,-1.6267239,0.10122746,0.19843294,-0.47466153,-0.1516152
606,0.12251216,-1.076655,-0.33526844,0.26682633,-2.5514731,-0.73125875,-0.941158,-1.456594,0.25545135,-1.2475518,-0.6452125,1.1877482
607,0.5271198,-1.7893287,-0.7978974,-0.38393945,-2.266899,-0.68843293,-0.81557465,-1.1100286,0.7011228,-1.6727917,-1.319301,-0.31673595
608,0.77596194,0.3988632,-0.37780637,1.3443598,-2.156023,-0.4004772,-0.8024342,-1.2425497,0.5572846,1.0264777,-0.4874901,1.0848069
609,0.41760296,-0.7705478,-1.2768533,1.3295689,-2.4077861,-0.5993066,-1.0578436,-1.4319303,0.18022603,0.044108033,-0.46074885,2.0117865
610,-0.47963303,-0.3659836,-1.6782289,1.5483397,-2.8681889,-0.76406014,-1.1841917,-1.9887037,-0.4614554,-0.10337329,-2.3131752,1.2907609
611,0.2583143,0.34958595,-0.057325423,0.594682,-2.4770346,-0.7954646,-0.88045996,-1.478494,0.5398351,0.4296142,-0.039301302,0.26838338
612,0.4816708,1.3898154,-0.83945423,0.3817489,-2.3390975,-0.87798786,-0.770063,-1.3163906,0.7009424,1.1549053,-0.6945819,-0.4445184
613,0.18681139,1.4149429,-1.3701203,0.78178346,-2.5661676,-0.80470824,-1.0030539,-1.5125511,0.019597024,1.0477169,-1.2807934,1.320203
614,-0.23355502,-2.103588,-0.4416954,-0.43201172,-2.8564565,-0.6750945,-1.0228479,-1.4465443,-0.17165785,-2.2806306,-1.8232088,-0.34311378
615,0.16278732,-0.5474215,0.78533775,0.22324143,-2.5723476,-0.79267836,-0.8419275,-1.4669558,0.19579881,-0.09607518,1.3544494,0.08145006
616,-0.3355504,-0.6577571,-1.6197152,-0.72810286,-2.8754828,-0.78735954,-1.1495198,-1.4480367,-0.22047302,-1.5865967,-2.57654,-0.43256405
617,0.29120386,0.78862584,-1.3404944,-0.6151658,-2.4030051,-1.0126593,-0.861196,-1.1991379,-0.17842552,0.030521512,-1.5987195,-0.32806948
618,-0.21982098,-0.76098406,0.6584843,1.3438512,-2.8441567,-0.7837883,-1.087323,-1.7438204,-0.5597764,-0.9375094,0.065550625,1.535328
619,-0.18873096,1.5850252,0.30174726,0.06375891,-2.8445618,-1.097847,-0.8935492,-1.6076219,-0.33752126,2.0178711,0.5410508,-0.3537827
620,0.77937096,-1.2279239,-0.5241892,-0.6357581,-2.0581257,-0.698712,-0.6306425,-0.9857969,1.5093554,-2.144139,-0.7376302,-0.5734368
621,0.64355844,-0.03346975,-0.45221144,1.3679792,-2.2369373,-0.4217105,-0.87934124,-1.299422,0.77093196,1.3231646,-1.3130167,1.5433984
622,-0.6421549,-0.38425058,-0.8077732,-0.06605117,-3.023262,-0.7413877,-1.0161526,-1.7117618,-0.8184577,-0.8627095,-0.53259695,-0.19562548
623,0.2699077,-0.44033957,0.6715123,0.2980159,-2.4745586,-0.76556385,-0.8150159,-1.4305265,1.1943865,-0.07918748,0.23635703,0.30384612
624,0.18464988,-1.4865036,0.22450024,-0.10150392,-2.5282812,-0.73199046,-0.8419175,-1.3613033,0.35572043,-0.4975075,0.34381202,0.10403058
625,0.7267979,0.5474658,0.021133125,-0.11186339,-2.1107159,-0.7948592,-0.56672394,-1.1266675,0.81850487,0.80067956,1.7786605,-0.027921364
626,0.56695765,-0.75815755,0.41357094,0.8878719,-2.2606168,-0.56638604,-0.8422662,-1.3527845,0.13206989,-1.2356027,1.6368189,0.86012787
627,1.2774522,-0.63071555,-0.73710555,0.13568658,-1.7476265,-0.487649,-0.5783006,-0.9315477,1.829954,-0.7519506,-0.8092902,0.51418805
628,-0.48113853,-0.4018399,-2.032833,-0.72589386,-2.973161,-0.7485705,-1.3104928,-1.4994222,-0.33244786,0.7057174,-2.2264223,-0.8418432
629,0.78261656,1.3390881,-0.50634843,-0.6320609,-2.119209,-0.9989629,-0.49822536,-1.0224744,1.1466995,1.9731765,-2.140944,-0.6661033
630,1.004314,0.31969774,0.68772274,0.61665803,-1.9706583,-0.48124126,-0.5443413,-1.1164374,1.3725736,0.84323955,-0.038137317,1.4525946
631,-0.0854854,-1.4852688,0.7068954,0.3231241,-2.7743433,-0.71375066,-0.97786796,-1.5606017,-0.22095908,-1.1474104,-0.2948056,0.08325072
632,0.4987964,-0.6936011,-1.5674758,0.42504966,-2.2793598,-0.72842467,-0.94273794,-1.2961501,0.7076385,-1.2896405,-2.0506463,0.78034866
633,0.3508132,-0.99254924,0.17176253,0.29041275,-2.3842974,-0.68972516,-0.82627684,-1.373792,0.3107801,-2.3018532,-0.013824195,0.016004741
634,0.27241212,-0.31282568,-1.5154905,-0.054886475,-2.390974,-0.82783115,-0.9387531,-1.2935342,0.18045616,-0.40781027,-1.4538169,-0.55310404
635,0.88040036,0.17773451,0.60491556,0.58547926,-2.042891,-0.52925223,-0.6030812,-1.1811807,0.58506846,0.7694065,0.9271668,1.300319
636,0.80898744,-1.2382978,-0.62857574,0.22374882,-2.0264611,-0.5861688,-0.7644435,-1.1132908,0.6879527,-1.7810519,-0.14005873,0.37008184
637,0.4403817,0.9814401,-0.5790892,0.22665235,-2.335601,-0.88567555,-0.7502569,-1.3142781,-0.037206024,0.30210102,-0.04118997,0.45394123
638,0.726778,1.0493004,0.07022339,-0.5612692,-2.139824,-0.9595495,-0.47710252,-1.0660781,0.43519354,0.08211541,-0.33129546,0.058879793
639,0.7174477,-0.4715609,0.70347756,0.4570244,-2.1325645,-0.6021999,-0.6725596,-1.2514563,0.86809444,-1.7332525,1.4331567,0.802313
640,0.1784274,1.2939461,-1.4100199,-0.4637313,-2.512324,-1.0230441,-0.9356495,-1.2847527,0.50761414,1.7629101,-1.3759515,0.7768458
641,-0.12579286,1.4730546,-0.95078987,1.1765221,-2.7932525,-0.8313217,-1.0672075,-1.7084883,-0.3542105,1.5708523,0.08462304,0.951058
642,-0.7357446,0.21867742,-0.6909962,0.5500374,-3.0652657,-0.8019089,-1.0509562,-1.8387977,-0.5835442,-0.37141234,-0.70152974,0.7786713
643,1.29018,0.085246846,0.48861843,1.0469509,-1.8098816,-0.29288924,-0.51748204,-0.98054874,1.534344,-0.7728666,0.8196072,0.71032155
644,-0.650898,-0.39002824,-1.0003355,-0.049046382,-3.021765,-0.72223985,-1.0655949,-1.7216954,-0.65062374,0.14539158,-1.8927361,0.13930675
645,-0.634025,0.5528063,1.2537875,1.0966526,-3.0948155,-1.0296199,-1.1648461,-1.8827033,-0.81044316,0.08056319,1.7358743,1.314884
646,1.790034,-0.117669806,0.5241092,0.07405074,-1.4739723,-0.32135314,-0.23401582,-0.71614015,1.1937175,-0.73531556,-0.30800605,-1.3275536
647,0.553188,-1.4209088,-1.2682226,0.10479723,-2.2336965,-0.7020976,-0.89945346,-1.2010106,0.22484633,-0.74933183,-1.8126199,1.0589219
648,-0.2851261,0.24164234,1.2706151,-0.07483603,-2.9156804,-0.93092555,-0.8457467,-1.614883,-0.31705198,-0.22015513,0.9177495,0.22160031
649,0.34009308,0.21011584,0.78969115,-0.4419784,-2.3900137,-0.9490149,-0.6008849,-1.267593,0.16021168,-1.100112,0.6127384,0.6645238
650,0.6234531,1.0665097,0.472717,0.51152843,-2.283206,-0.7579609,-0.68025386,-1.3049304,0.29061604,1.3190126,0.23932463,0.36763072
651,0.94042283,-0.4662419,0.5981596,-0.25062495,-1.9302952,-0.6402965,-0.47051367,-1.0249292,0.8177728,0.51031804,1.31271,-0.5626173
652,0.7861394,0.7306822,-0.6556036,0.3659069,-2.0928466,-0.68843,-0.6798276,-1.1680217,1.1053911,0.70746964,-1.4200636,0.15911655
653,-0.7489768,-1.5091363,0.017763793,0.11578067,-3.1536038,-0.6879507,-1.0314783,-1.7706957,-0.5939012,-2.5808787,0.047869027,0.6587332
654,-0.708622,-1.0347228,0.7921855,0.29793918,-3.1687012,-0.7534611,-1.0339363,-1.7796589,-0.9207494,-1.7384609,1.5826215,0.13551897
655,1.18819,-0.17148776,-1.1341021,0.45869017,-1.8294272,-0.45906156,-0.65835345,-0.9802132,1.7240381,-0.3151036,-2.9735832,0.25153518
656,0.73177856,1.0834961,0.7633031,0.5516898,-2.2244887,-0.70475364,-0.63053536,-1.2671239,0.7102834,1.5126348,-0.78984255,0.73290956
657,0.77722424,-1.1451268,-0.8030507,-0.7297165,-2.0545874,-0.72380877,-0.6386016,-0.96441895,1.0106744,-1.7151349,-1.2554994,-0.4546046
658,0.9533128,-1.3169032,-0.4324556,-0.88620454,-1.9490595,-0.6761308,-0.5367886,-0.8818573,0.76884687,-0.52004236,-0.92834604,-0.702737
659,0.23337764,-0.12053023,-0.34517568,0.3901093,-2.43125,-0.78029615,-0.8639557,-1.4422215,0.5880847,-0.5728784,0.2077325,0.25627923
660,0.08759308,2.1007094,1.0438375,0.45119458,-2.76614,-1.0436847,-0.81575716,-1.556881,-0.29605228,2.1503024,1.2596209,0.12470475
661,0.2833013,0.27656108,-0.75123054,0.5768498,-2.4282691,-0.76369977,-0.8949877,-1.4405222,0.056542903,0.6888888,-1.4349403,0.9879173
662,1.3349838,-1.2553759,-0.5925111,-0.26213616,-1.6843448,-0.5272938,-0.52732146,-0.8492949,1.1403418,-0.15087295,-1.1020632,-0.89019346
663,1.1583085,1.1852152,-0.10030073,-0.43734133,-1.8783176,-0.7689978,-0.37163365,-0.91207284,1.0417194,1.5618005,-0.865286,-0.19564232
664,0.05001819,0.08955921,-1.487551,0.85882527,-2.6150155,-0.77811015,-1.0876675,-1.6156354,0.12798992,-0.5551523,-1.4749793,0.48524827
665,1.2109902,-0.13577713,-1.6044581,1.0423717,-1.8656933,-0.32712668,-0.7647309,-0.9617094,1.4584377,0.5507217,-1.2687175,0.420049
666,0.29627043,-0.3649624,-0.3826267,-0.20495088,-2.378689,-0.82927895,-0.76770306,-1.2939987,0.030442923,0.15013266,0.039112955,-1.1552677
667,0.13446975,0.562869,-2.010947,0.841519,-2.603847,-0.7794499,-1.1855036,-1.557054,0.4216536,1.0748107,-1.7161564,0.4724824
668,0.43443578,0.16106431,-0.4838553,-0.26005238,-2.2734628,-0.9086563,-0.7056861,-1.2231315,0.24166167,1.1208724,-0.12757018,-0.5686329
669,-0.021063507,-0.21602713,-1.8949792,0.76378804,-2.6721458,-0.8252338,-1.2092347,-1.6471446,0.0022322666,-1.4761289,-2.2305765,1.1565878
670,-0.17459697,-0.5815895,-2.0241518,0.80949384,-2.7490187,-0.8472034,-1.270849,-1.7299652,-0.21728912,-1.6412745,-2.1763284,0.7709765
671,0.34734315,-0.04059787,0.021750152,1.6703457,-2.4918478,-0.5068769,-0.9989206,-1.4522748,0.33390066,0.58762205,-1.0843754,1.6369338
672,0.023791373,1.2911206,0.34349912,-0.7046614,-2.6214912,-1.1506487,-0.6745218,-1.370342,-0.39175853,1.4583702,0.50833786,-0.7541711
673,0.7071728,-0.8111996,-1.4857974,0.67635036,-2.158442,-0.6021347,-0.91444975,-1.22457,1.422842,-0.9410055,-3.0069356,0.9349318
674,-0.66047823,0.3394186,-0.18919176,-1.0572779,-3.1168842,-0.98576,-0.94500875,-1.6200323,-0.7819838,0.15093489,-0.26723278,-1.2132171
675,0.9694447,-0.57676613,-0.309102,0.9289078,-1.9801551,-0.40969408,-0.727503,-1.1169686,0.91469264,-0.8083903,0.11742726,1.5110078
676,0.20090097,-1.5776818,0.26555628,-0.9138406,-2.5131254,-0.76177645,-0.7127464,-1.1754653,-0.42680812,-2.4258842,0.6091741,-1.1465961
677,0.5963263,1.4762653,-0.25917166,0.1690185,-2.2654114,-0.8994514,-0.6461984,-1.2399436,0.23650545,1.254826,0.35594273,-0.31997842
678,1.6613731,0.67693645,0.184771,-0.09685752,-1.5596069,-0.4585393,-0.25409305,-0.7904335,1.971231,0.2658018,-0.2893591,-1.0017157
679,0.1776473,0.058305934,-1.2203653,0.05972798,-2.466761,-0.85308003,-0.91616464,-1.3759024,-0.5900925,0.32158786,-1.2439775,-0.16143492
680,1.5290053,-0.603066,-0.07655734,0.6270978,-1.6343061,-0.29588923,-0.4823553,-0.8354825,1.9024923,-0.95876086,0.13628784,0.27631083
