,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
411,2.3114114,-0.035282765,-0.031168355,-0.44436622,1.1029497,-1.0415847,0.015185321,-0.050898604,-0.89045775,-1.9448816,2.1853347,-0.20673479,-0.32765675,-0.7396978,1.920284
412,-1.4028221,-0.053505514,-0.012414442,-1.1432793,2.5608706,-0.9473368,0.068027265,-0.14036,-0.4903412,-1.261766,-0.26149964,2.8198829,-0.0963947,-0.21528053,1.3187956
413,-1.4861733,0.015286257,0.01342384,-0.16713713,0.5786674,-0.46855354,0.035452,-0.02949248,-1.2957592,-1.9940978,-1.5972344,2.510475,0.24104403,-0.05640871,0.53832704
414,1.596384,-0.0908951,-0.016642451,-1.0758314,2.0235002,-0.15664649,0.009944316,-0.07555064,-0.46852016,-1.3198855,1.12906,0.02790898,-0.45318753,0.016073465,1.7660654
415,-2.4203997,-0.06377986,-0.05342946,-1.1078715,3.278241,-1.8728557,0.07789715,-0.22274598,-0.7976247,-1.4788146,-2.4739811,-0.3681101,0.5030233,-2.8920472,2.7774594
416,-0.76670945,-0.023249995,-0.12408056,1.2842822,2.263866,-1.187945,0.11760124,-0.10594381,0.07093859,-1.4753917,-0.95668745,0.72672457,-0.5637793,-0.2025007,1.9761394
417,-2.868907,-0.04270322,0.03426275,0.90378976,2.3548625,-1.8442678,-0.00046421774,-0.15959018,-1.6574154,-1.7866051,-2.8626482,0.061440565,-0.013009489,-0.042583883,2.1657867
418,2.374433,-0.06376077,0.18376534,-0.9861473,1.4609827,-0.36909342,-0.082441695,-0.05112949,-0.62980604,-1.5026445,3.442118,-0.78462756,-0.10679646,-0.5382533,1.1095031
419,-3.0858033,-0.045697127,0.046032887,-0.36378515,2.1904314,-2.5545108,0.0006319303,-0.16896315,-1.9002972,-1.9822578,-3.3502183,-0.2769346,1.0293607,-1.0175308,2.3709924
420,-1.3718342,-0.00052689505,-0.062058523,0.28027064,1.7094426,-1.2531371,0.093259804,-0.09652315,-0.6497092,-1.6448131,-1.8419538,-1.6176472,0.030557178,0.0056224167,2.1693773
421,0.47929835,0.0046667987,-0.0107248,-0.027336895,0.14378318,-1.1624517,0.02555514,-0.025852548,-1.5168692,-2.4826665,0.8043764,1.088506,-0.105060294,-0.5306408,0.17129032
422,-2.0339901,0.043008104,-0.12726419,0.9011854,1.3856097,-2.8552403,0.13690922,-0.14325714,-1.0268176,-2.1611977,-2.386648,0.97391635,-0.37445068,0.20129973,1.485641
423,-1.350513,-0.07662379,-0.058034696,-0.5396,3.133706,-1.2418613,0.066720374,-0.17873915,-0.4632094,-1.3800632,-1.4657333,0.023540318,-1.9806312,-0.15888792,3.4198494
424,-1.4839922,-0.04755195,-0.078804225,-0.2350323,2.7698417,-1.2981055,0.09521278,-0.15587637,-0.300025,-1.3785895,-1.1018808,0.5078782,-0.6545545,-1.1390449,2.6962366
425,0.24759305,-0.08493131,0.0028409737,-1.0782297,2.7245061,-1.2518182,0.028851205,-0.1459239,-0.3945384,-1.4350064,0.5753211,0.11037155,-0.22029477,-1.6031954,1.8030996
426,1.9062425,-0.020866344,0.042156585,-1.9468889,-0.0710749,-1.8061296,0.001608884,-0.009922523,-1.1220098,-2.9068913,2.8684258,0.20319392,0.30710477,-3.4556074,-0.6623549
427,-3.9005759,-0.0043434277,-0.16798791,-1.0098002,2.9032815,-4.490593,0.1614766,-0.30592477,-1.2447145,-2.0425386,-3.8058693,-0.7114221,-0.016694933,-1.1402552,3.112655
428,0.10089846,-0.09201482,-0.08922765,-0.5999347,2.775663,-0.8318365,0.06393997,-0.12897706,-0.11873555,-1.4302396,0.3907019,0.75257695,-0.18513289,0.348876,3.441614
429,1.0049428,0.003229922,-0.021262512,-0.1334194,-0.09909785,-1.3795234,0.030979777,-0.020474443,-1.5127308,-2.6981874,1.2351809,-1.9645915,0.65559345,-0.5685928,-0.11048889
430,-0.59906507,0.037794914,0.017083729,-0.7842066,-0.181821,-2.3901448,0.003226135,-0.007582251,-2.592788,-3.3593159,-0.765286,-1.022885,-0.5305922,-0.92042595,0.12244134
431,1.8340499,-0.090945944,0.0011373711,-1.1064157,1.9950218,-0.33126986,0.0009644311,-0.075275436,-0.44886565,-1.2905617,0.70066524,-0.22165829,1.0287497,-1.7072951,2.43998
432,-3.0723333,0.0013476226,0.059183296,-0.19118431,0.16117647,-0.7080318,0.0005844999,-0.035459116,-2.2358239,-2.5192215,-4.3327513,-0.91513926,-0.5177923,-0.33037484,-0.27992225
433,4.811149,-0.06767342,0.07509552,0.52749544,1.4058168,-2.2522714,-0.10111344,-0.056456394,-1.035443,-2.1016645,4.655861,1.0603118,0.8838596,0.93974966,1.2298869
434,1.8670182,-0.00520263,0.0011910974,0.3631562,-0.16236347,-0.91398615,-0.003375507,-0.01761557,-1.7279328,-2.8333263,2.310419,0.51837665,-0.77932745,0.13727605,-0.24665548
435,2.6767957,-0.0827611,0.13921925,-0.5859231,1.9161682,-0.83607084,-0.07083233,-0.07175987,-0.43241882,-1.4583061,2.4065254,-0.92820174,-0.526261,-1.5945444,1.2364439
436,0.9493884,-0.06414185,-0.027284961,2.1876247,2.5081675,-1.0868559,0.0061342083,-0.110653944,-0.43966222,-1.5533352,0.4970905,-0.41343775,-0.10040936,3.312891,1.8832678
437,-0.11069402,-0.00980419,-0.085040666,2.4511933,1.7197504,-0.875766,0.060000546,-0.090172246,-0.64372766,-1.5772556,-0.7383938,0.1728782,-1.6200477,2.165348,1.4985762
438,0.36230087,-0.008035882,0.005467636,-1.5534682,0.87850094,-1.1883317,0.034735918,-0.033237442,-1.0675856,-2.075765,0.27455068,0.14976671,1.2901577,-2.062366,0.72891796
439,2.4008665,-0.030065678,-0.043985687,1.9940374,0.9425156,-0.7103814,-0.009722523,-0.0594597,-1.5205704,-2.0097265,2.1458783,-2.0665185,-1.4140767,2.1343784,1.1560553
440,-0.18196289,0.009977948,-0.011088967,-0.29549292,-0.22999045,-1.1924205,0.026642809,-0.013938136,-1.6811337,-2.8111832,-1.0007209,0.26317576,-2.1657934,-0.39799055,-0.38143402
441,2.174067,-0.0454164,-0.03536291,1.8952074,1.3249805,-0.5055963,-0.012963405,-0.07115164,-1.2806597,-1.7500507,2.0644283,1.1882317,0.98136204,1.2532783,1.2299398
442,-0.047372445,-0.08300545,-0.021639561,-0.85929483,2.6236115,-0.50309825,0.044996515,-0.12237113,-0.2831552,-1.2791646,0.37159318,0.08639505,-0.86610734,-1.066558,1.9274867
443,-3.0859003,0.037589923,-0.17522503,1.3466496,1.8465259,-4.033441,0.1340751,-0.23860916,-1.6529319,-2.1126378,-2.9744492,-1.4059982,-0.02605246,2.3559706,1.7384505
444,1.0201597,-0.07687717,0.13021688,-1.4730799,2.3832858,-1.6353137,-0.0338886,-0.1292978,-0.58262014,-1.4810836,0.92181313,-0.65944,0.5718189,-1.437296,3.3866034
445,0.97183084,-0.085352026,-0.079239585,0.08966276,2.375825,-0.6205764,0.045586795,-0.09854508,-0.11844611,-1.4059049,1.0600042,0.82780075,-0.43147585,-0.33200908,2.4094138
446,3.6838238,-0.01757214,-0.06804246,0.684201,2.4538085,-2.8869581,-0.019362178,-0.09023509,-1.7104137,-2.7298398,3.3300433,0.3830494,1.0079198,0.6914486,2.606521
447,3.2316926,-0.106980175,0.055992458,-1.3000828,2.319503,-2.0487888,-0.030605838,-0.09686635,-0.108385324,-1.71709,2.4797344,-1.2688546,-0.8563007,-1.285306,2.2095127
448,1.8234288,-0.09049994,0.02540878,-0.036738306,2.534713,-1.145748,-0.0013485234,-0.101033166,-0.074665785,-1.462812,0.8457477,-0.6229648,0.43319395,2.3090928,2.8111992
449,1.472375,-0.090487465,-0.022041181,-1.065763,2.066765,-0.20386958,0.015724326,-0.07785396,-0.41685534,-1.3221655,0.055433393,-0.9146082,-1.1874813,-1.208167,2.3723726
450,1.7869613,0.030016243,-0.0057978765,-0.119018726,0.88065684,-2.8160865,0.0019659214,-0.03809508,-1.9570391,-2.712097,1.6926075,-1.5748107,-1.9885706,-0.2667748,1.1150407
451,0.85635203,-0.09028413,-0.057858363,-0.90131885,2.3494582,-0.4833616,0.04450222,-0.09017635,-0.155931,-1.4143142,1.12306,0.4111931,0.7530934,-1.5104818,3.3211014
452,-0.7362857,0.034837883,-0.056221742,-1.5992715,2.2505467,-2.9778223,0.097842045,-0.09552323,-1.0340471,-2.215728,-0.74448234,-0.34086972,-0.5303193,-2.1179218,1.8943399
453,-0.7167949,0.0059749377,0.010004511,-0.49364853,0.38995504,-0.5053668,0.020217305,-0.024486968,-1.4035673,-2.1913192,-0.7372257,-0.68108195,0.78824466,0.054806054,0.011843175
454,-0.2862928,-0.026110863,0.012358984,2.517167,1.65112,-0.22307086,0.010155609,-0.08127503,-0.99737036,-1.543458,0.6089179,0.012409693,-0.69606084,2.2934742,1.7336501
455,1.3984214,-0.08811238,0.04816925,-1.1524136,2.2334857,-0.59975827,-0.0015434548,-0.08407727,-0.2580359,-1.2895323,0.9651519,-0.58871406,-0.23334795,0.26971245,2.415936
456,0.73913366,-0.00085576245,-0.034076687,-0.37118292,0.80602896,-1.0747421,0.055712245,-0.041760966,-0.88821256,-2.04105,0.8251074,0.4547831,-0.2991849,-0.7747844,1.3098752
457,2.4075525,-0.09444284,0.08878654,-1.4030163,2.1538575,-1.2795585,-0.030719563,-0.081618495,-0.22421551,-1.4700549,3.9515793,-0.0075264573,0.5099909,-1.2105813,2.1094644
458,-0.7018283,-0.07990272,-0.030626113,-0.8769403,2.838476,-0.8552183,0.05278471,-0.15149477,-0.42522,-1.3278697,-1.2195947,1.6704248,0.7871369,-0.5881779,2.2135758
459,1.7939788,-0.03806486,0.10537106,-2.2969124,0.94936454,-1.4936903,-0.022724397,-0.04440333,-0.99998975,-2.104613,1.6630764,0.49936137,0.006411135,-3.297484,0.9567844
460,2.0539296,-0.083800115,0.031483095,0.58833617,2.480917,-1.2645898,-0.01518612,-0.09993477,-0.19624424,-1.5192379,2.3438768,-0.045846436,-1.6278439,1.0708568,2.1515439
461,0.15688786,-0.017772498,-0.056972526,-1.3815353,2.4477313,-2.1772199,0.0662258,-0.09818458,-0.84076536,-2.0067658,0.12767765,-0.24386625,-0.9525316,-0.76862574,2.464419
462,-0.20765103,0.016120335,-0.02697152,1.045298,0.34243894,-0.92119366,0.044370346,-0.03579382,-1.4853059,-2.2710671,0.058437124,0.5841048,0.36995476,1.7797306,0.81740403
463,-1.4558069,-0.008304951,-0.14426298,-1.0776427,3.2813926,-3.5720308,0.112722896,-0.22264086,-1.206343,-2.336581,-1.6053194,0.50725806,1.2218698,-0.7161723,3.4715428
464,0.5289178,-0.021485217,-0.06696737,-0.58909374,2.2332976,-1.6352915,0.07085854,-0.08088208,-0.49487853,-1.7927866,0.3133324,0.92360306,1.1729586,-1.2532837,2.4622257
465,1.502584,-0.057766158,0.14398114,1.2488794,1.7900171,-0.56456625,-0.07719934,-0.07026792,-0.8657756,-1.5632156,0.47701228,-0.11577482,-0.29645157,0.78541374,2.1917636
466,-2.2734382,-0.03810697,0.05949897,2.7029064,1.8104272,-0.86970943,-0.016322335,-0.08374425,-1.3530986,-1.78709,-1.9578446,0.47456217,0.11172043,2.6768432,2.3037095
467,2.448991,-0.056783274,-0.061324827,1.5006338,1.54593,-0.45734084,-0.003194755,-0.07505431,-0.8568773,-1.3783826,2.6310048,-0.43893218,-0.623106,1.0543385,2.141361
468,-1.3843571,0.0014076044,-0.075336255,-0.81850046,1.7463474,-1.5623369,0.11234375,-0.103973776,-0.6178614,-1.794873,-0.9980104,2.1616108,-0.85806876,-0.73757195,1.8065901
469,2.9648485,-0.055659644,0.10060926,0.5572859,1.3873138,-0.8056831,-0.073933184,-0.054864302,-1.0229423,-1.7274327,3.3712308,1.057714,-1.7872442,-0.2542929,0.8396471
470,-1.331329,-0.05956627,-0.0047777332,-1.0791732,2.6391642,-0.87654006,0.061019532,-0.14555413,-0.5138645,-1.2508055,-0.8852262,0.91239,-0.75872386,-2.1929812,1.9547839
471,3.2068374,-0.09945251,0.14509563,-1.8818532,2.1364186,-2.2041895,-0.06588261,-0.10139455,-0.30927896,-1.7190624,3.0245671,1.6273726,-0.31067437,-3.02564,1.7734518
472,-2.04075,-0.039081566,0.017326295,2.8339577,2.1030474,-1.3103411,-0.0028795972,-0.11441883,-1.3000687,-1.8011045,-2.1056247,-0.17213255,-0.65239775,1.7927488,2.1795373
473,-3.2716105,-0.037152886,-0.050280508,-1.1810527,2.5795033,-2.9204226,0.072823755,-0.20713392,-1.384349,-1.8245337,-2.7356014,-0.7422017,-1.5076842,-0.41629553,2.7048335
474,2.028279,-0.09035519,0.10924606,-1.4951692,2.2148263,-1.3289726,-0.03262195,-0.09211933,-0.27367735,-1.448097,2.5772605,0.34470704,0.46110344,-0.55508804,1.9209651
475,2.5554206,-0.08969713,0.18558519,-2.1304038,2.044808,-1.8615767,-0.07253279,-0.10241025,-0.44559264,-1.6022035,3.2714484,-2.4691238,-0.2738576,-2.8103058,2.0237365
476,-1.3085161,0.0046573095,-0.0568764,-1.5392834,1.4762862,-1.5868576,0.10885147,-0.08744866,-0.68445754,-1.9515808,-0.67539495,-0.458229,-0.1371536,-0.6667813,2.1282601
477,-0.2845105,0.004308497,0.0018327186,-1.7509282,0.24630117,-1.6850805,0.038662076,-0.015990933,-1.3780582,-2.709827,-0.22012326,-0.87650496,0.9389468,-2.2511082,0.48049784
478,0.33117005,-0.069003366,-0.10282681,1.827183,2.6421053,-0.8212793,0.050717562,-0.1174447,-0.22655153,-1.4482335,-0.13650295,-0.67053884,-0.0013450533,3.0800145,1.6785283
479,2.1053967,-0.033502437,0.056718074,2.4612234,1.310493,-0.43685758,-0.038680512,-0.06829518,-1.2188169,-1.8067194,2.0072262,0.3442686,0.6290746,2.1588476,0.79608315
480,1.3272759,-0.07897,0.09230347,-1.3781395,2.0921888,-0.708091,-0.0134571735,-0.07742352,-0.31539392,-1.32381,0.89887583,0.25829434,0.105929285,-1.2091165,1.9495574
481,1.2164232,-0.082044326,0.11536243,-1.7784777,2.5135734,-2.3292549,-0.028910015,-0.14787498,-0.6058576,-1.6319823,1.1752701,-1.3383025,0.8873257,-2.7825403,2.2290132
482,0.52959794,-0.07074204,-0.051924143,-0.97930664,2.113981,-0.5056205,0.057562456,-0.0810252,-0.19626617,-1.431701,0.8029777,-0.918656,-0.24386305,-1.4725962,1.5193324
483,-1.1810133,0.0019371968,-0.023504794,1.7599885,1.4015704,-0.81711495,0.06332775,-0.07456594,-0.7722659,-1.6385484,-0.90045273,-2.066957,-1.4428506,4.0718894,1.9759855
484,3.793569,-0.10351442,0.14653379,-1.9326755,1.9695044,-2.1187532,-0.07400322,-0.0815483,-0.22775626,-1.7600021,4.158556,0.3464645,-1.6926558,-1.4795558,1.3156738
485,1.830931,0.03533036,-0.027446128,-0.25494367,1.618683,-2.8827024,0.023464108,-0.054592155,-1.6244409,-2.4977887,1.7691988,0.40318936,0.9687569,-0.31143892,1.3896086
486,-3.1030178,-0.019681005,-0.13027115,-1.9008192,2.8853998,-3.3744342,0.14492579,-0.24029303,-0.8446659,-1.9066105,-3.2950323,1.3749537,0.38819903,-1.4667288,2.9176085
487,-1.2800913,-0.006751669,-0.016419468,0.7791512,1.6263738,-0.6456821,0.06278822,-0.07552559,-0.6883892,-1.4760168,-0.46146953,0.5526885,2.1261487,0.6242019,1.3394046
488,-0.708264,-0.030359436,-0.07236926,3.7209463,2.3158205,-0.87138176,0.051321127,-0.12036268,-0.48414946,-1.5525959,-1.1550246,0.15099628,0.3799368,5.461784,2.9141877
489,-2.0144696,-0.046049405,-0.12798445,1.290496,3.1403885,-2.276447,0.10547116,-0.20689781,-0.43959093,-1.6995378,-1.392878,1.2912254,-0.6354873,1.9851689,3.5612514
490,-1.6983327,0.03352868,-0.029808486,-0.049560696,0.7012892,-1.755609,0.068293504,-0.070568606,-1.6001952,-2.2317646,-2.1741438,0.36672747,-1.7706325,-0.16498266,0.6261513
491,2.0052302,-0.09743256,0.021997973,-1.0590274,2.3208795,-1.0213315,7.797405e-05,-0.089308,-0.13674068,-1.4521079,2.4682457,-1.5694993,0.5250954,-1.5698365,1.8256009
492,1.8095841,-0.0887193,-0.04751254,0.16582707,2.1207082,-0.47656024,0.01642518,-0.08899591,-0.36027098,-1.3302444,1.9333256,-0.11030826,0.13971132,1.1099409,2.3075807
493,-1.263575,-0.057276394,-0.008072089,-1.1733332,2.5542042,-0.9372584,0.061830044,-0.1395839,-0.52650285,-1.2935145,-1.0087801,-0.29054174,-0.6324152,-0.22932339,2.2363946
494,0.13608035,-0.010329529,0.041585892,-1.104013,0.11697438,-0.82446396,-0.01119268,-0.01348038,-1.5479689,-2.5890367,0.5957479,1.225318,0.12607618,-0.823535,0.15949063
495,1.5292037,-0.06742926,-0.017423794,-1.1495528,1.5366299,-0.43104398,0.020707073,-0.05973266,-0.61811376,-1.6541466,2.6466768,0.0026379973,0.85631216,-1.4376774,2.528374
496,-0.3814773,0.039601464,-0.088395916,1.8652954,0.69884115,-1.4999688,0.09401071,-0.057528496,-0.9177762,-2.1152954,-0.11449885,-1.1376066,-0.08979993,2.3272629,0.2373299
497,2.0085542,-0.055504855,0.05836007,-1.9013941,1.3191892,-1.3354294,-0.0065846927,-0.046530485,-0.6767876,-1.866092,2.0837657,0.80452454,0.84628093,-3.1854582,1.2591866
498,-1.143625,0.0032451125,-0.005740857,-1.7694241,1.1951963,-1.572673,0.071125686,-0.06400102,-1.1582122,-1.9902829,-0.78655255,0.07353237,-0.93635875,-2.1363888,1.65253
499,-1.2024342,-0.07521734,-0.033506073,-0.6689205,3.0039485,-1.1078075,0.058869228,-0.17034082,-0.49445748,-1.3446261,-1.0437682,-1.5740427,-1.3290405,-1.0307136,3.9022894
500,0.98259157,-0.080435485,-0.052677747,-0.42083952,2.2488115,-0.40135968,0.03661502,-0.08872595,-0.33993888,-1.345654,1.7058227,0.11765234,-0.20588121,-0.37571636,2.6038332
501,-0.27514863,-0.073534936,-0.026398731,-0.2423966,2.601269,-0.32728577,0.05124879,-0.11409675,-0.22847366,-1.2156638,0.056273878,-2.2092614,-0.1428779,-1.0037525,2.6254916
502,1.3299663,-0.04706557,-0.014155379,-1.4930493,1.1230628,-0.735175,0.034107104,-0.045907885,-0.69857156,-1.9685253,1.0208579,-0.36848086,0.49462497,-1.3219746,1.3058457
503,-1.7079757,0.014696648,0.032835845,0.14126283,0.8603388,-0.23832273,0.037460454,-0.03641343,-1.1653703,-1.7363622,-3.4884334,0.23605175,-3.0215085,0.3598324,0.4249098
504,1.0941461,0.002036143,-0.027996112,-0.8076891,-0.5833965,-1.6863382,0.03382626,-0.0007194411,-1.5640835,-3.0543404,1.2333897,0.3555189,0.4455681,-0.82017034,-0.23838753
505,0.80255365,-0.07859436,0.0928666,-1.1809683,2.3326352,-0.7911445,-0.010536781,-0.10018599,-0.36952662,-1.2664642,0.867927,0.8754829,0.66166323,0.13459516,1.89713
506,-1.0622296,-0.044535525,0.1265011,-1.4157422,1.7842913,-4.0481434,-0.084176205,-0.1921355,-2.7557719,-2.7841377,-1.0058714,-0.5642154,-0.14336626,-1.0295861,2.0046873
507,5.7342668,-0.10557167,0.16901952,-2.0006604,1.7723706,-2.734787,-0.120888636,-0.079455644,-0.4053533,-2.1693249,5.5834517,-2.1071603,0.46314228,-3.1553693,1.7141743
508,-0.78385824,-0.0317403,-0.08338798,2.0108464,2.3404572,-0.8058776,0.08193294,-0.10942793,-0.15707564,-1.4062858,-0.64337325,0.03944519,2.3400395,2.6954837,2.3990655
509,-0.17105113,-0.01923117,-0.17978656,1.3479843,2.9761949,-2.012365,0.13074102,-0.13978498,0.011263847,-1.8768549,-0.5746968,1.5026926,1.027349,0.2733835,2.589084
510,1.083459,-0.035925623,-0.09814643,2.750736,1.7764177,-1.0456891,0.022160491,-0.09477472,-0.9327775,-1.7679837,1.5227848,0.9491722,-0.40413564,3.2622972,1.3007945
511,-0.21941455,-0.0065848613,-0.11882221,2.7326481,1.832808,-1.2211454,0.077201076,-0.09910889,-0.51325583,-1.6377175,-0.77153,1.2139375,1.0420806,1.9854435,2.2392745
512,-1.4387488,-0.018474475,-0.066733375,1.9870837,2.0308278,-1.2748868,0.07098928,-0.13301866,-0.7017145,-1.5762564,-0.7072884,-0.9196536,0.11539583,2.1188693,2.156589
513,-2.024905,0.029292217,-0.046825472,-1.6585432,1.2285473,-2.0837638,0.11223676,-0.098150186,-1.161462,-2.1620727,-1.694994,-1.5790634,0.9150143,-1.2613056,1.7211282
514,1.6815273,-0.0914505,-0.0078085675,-1.1624725,2.1058125,-0.56297064,0.009741375,-0.08030776,-0.3571632,-1.3889991,1.2021631,0.38743085,-1.6738259,0.0057988167,2.3848884
515,-0.14535539,-0.048490044,0.13091919,1.3743229,1.6217607,-0.0008417368,-0.057629228,-0.06367132,-1.1768776,-1.5176917,-1.5391532,0.6825215,1.0996057,1.0253351,1.7251302
516,3.0627913,-0.028738542,0.06354829,0.005532205,0.68534786,-1.3751643,-0.05271806,-0.033207722,-1.2782807,-2.308535,3.4053462,-0.2776456,-0.87638944,0.40922073,0.6361232
517,-2.2922971,-0.03808861,0.008736129,0.29917938,2.3880093,-1.2519798,0.034577973,-0.14956822,-1.1290344,-1.4695332,-2.667829,0.33730975,0.482532,-0.57728297,2.6192126
518,-2.1053948,0.04115054,-0.043139443,-0.7471822,0.64711946,-2.5128691,0.08848878,-0.09340896,-1.7494636,-2.4794734,-1.6235684,-0.25121826,-0.17221214,-0.8835143,1.1032512
519,0.78293014,-0.016967406,0.01125419,-1.6070325,0.97417724,-1.0974171,0.027507918,-0.035369895,-0.92740726,-1.9931481,0.78671104,-1.0579875,-0.875717,-0.75808597,0.685115
520,-1.8147793,0.0066510183,0.046054624,0.25187713,0.96219575,-0.05677986,0.02738083,-0.03836897,-1.2068073,-1.6794801,-1.9854178,2.2795358,2.064134,0.2152572,1.1835194
521,0.7841078,0.016973713,-0.029759044,0.38893217,0.3530476,-1.5258082,0.034757055,-0.032739654,-1.4390955,-2.4075353,-0.2381413,1.5978935,0.92097056,0.111828506,0.35626593
522,1.0544494,-0.08050115,-0.019632995,-0.2741235,2.2209158,-0.18863809,0.018701708,-0.08679331,-0.42634797,-1.2561018,0.6936398,1.4469008,0.24790314,-0.111687675,2.1703258
523,2.3148673,-0.060239274,-0.010751801,0.69410133,1.5160604,-0.5125221,-0.023574993,-0.06783238,-1.0721314,-1.5476042,1.6815735,-1.6022425,0.85957366,0.33577055,2.1418874
524,-0.24384572,-0.035606038,0.052492052,-1.7540884,1.6801196,-1.1090622,0.029542977,-0.08146639,-0.84118307,-1.6366318,0.78641665,0.23183693,1.7992707,-2.223298,2.4203544
525,-3.5861218,0.060112532,-0.16232955,0.18998176,1.7024221,-4.548185,0.15693982,-0.24806753,-1.7873635,-2.3063803,-3.6153896,0.1516069,0.22723484,0.38885516,1.4837759
526,-2.2098043,0.03686363,-0.081754245,0.11935228,1.1725482,-2.626064,0.10186444,-0.13379695,-1.5195154,-2.236543,-2.3201623,-0.41129515,1.9326372,-0.17099383,1.234418
527,-3.1777525,0.035654288,-0.07414391,0.39564264,1.0552658,-3.4441688,0.08452048,-0.15902781,-1.9837694,-2.3388803,-2.9368377,-1.4659005,-1.9143854,0.37764823,0.952628
528,-0.192474,-0.042337567,0.0016068602,2.220357,2.0702882,-0.20396197,0.007894142,-0.092483625,-0.8300705,-1.4025506,0.80550194,-1.5940132,0.9437092,2.4518538,2.1768944
529,1.0277332,-0.068224445,-0.09493564,1.6385013,2.3260717,-0.72733295,0.0320917,-0.105517365,-0.47267222,-1.4577988,0.399543,0.11982404,-0.1738284,1.6219597,2.6681616
530,0.3379473,-0.041225147,0.19931872,-0.26635215,1.0551921,-0.26835167,-0.085032746,-0.04556966,-1.2591891,-1.8201828,0.06419328,0.66463006,0.7471722,-0.52382666,0.8586044
531,0.55982006,-0.087186486,0.00036366598,-0.7880089,2.4540288,-0.1409533,0.031079525,-0.09316369,-0.1324575,-1.1825657,0.3640276,0.48369667,-0.53691524,-0.79465705,2.5329742
532,-1.9366422,0.02802421,-0.11872123,-2.0098066,3.1008375,-4.5147676,0.11184465,-0.22036898,-1.7249969,-2.665704,-1.9396553,-0.5723197,0.28893125,-1.9197885,3.107244
533,0.22174037,-0.073424004,-0.03802918,0.89912426,2.5672998,-0.2365179,0.035020657,-0.104447216,-0.2780652,-1.2588714,2.163522,0.4839203,0.9809946,1.0820074,3.155436
534,-1.7950294,0.008658515,-0.15840517,1.8617504,1.9325249,-2.6923978,0.1280129,-0.1691449,-0.746681,-1.9272007,-1.9179251,0.80942494,0.29312104,1.5302198,2.4479878
535,-1.4934676,-0.04860964,-0.020845987,-1.1948099,2.5186915,-1.0318439,0.07481753,-0.13886355,-0.475286,-1.2760644,-2.8338501,0.053545643,-1.4133865,-2.3696816,3.0235555
536,0.7591371,-0.00994111,0.006630034,-1.7135746,0.7382562,-1.3147086,0.036678463,-0.029909668,-0.9811493,-2.2118673,0.9666463,0.5712664,0.56191325,-1.1684635,1.0259953
537,-0.15346013,-0.08392156,-0.022102611,-0.7971387,2.7008574,-0.50863504,0.045978382,-0.12866434,-0.27758193,-1.2555557,0.15100004,0.061841898,-0.04918872,-1.3087076,1.7293375
538,-0.88126475,0.00030796436,0.023109054,-0.6076362,1.2079899,-0.5087514,0.045058794,-0.045298487,-0.9191531,-1.6295359,-1.5633848,0.32312128,-0.52105707,-0.7640533,0.22545838
539,1.3991239,-0.07796185,-0.032962102,-0.54620236,1.9631927,-0.32200623,0.020215413,-0.07741572,-0.5142653,-1.36641,2.9415667,-0.1536611,0.079028815,-0.5271344,2.5568714
540,1.7356812,-0.00811565,0.0008210094,-1.7290586,1.694,-2.1711698,0.016032072,-0.04960639,-1.3588724,-2.377267,1.748148,-0.011729838,0.5128778,-2.205536,2.010118
541,-3.0283463,-0.050690107,0.02207338,-0.74516404,2.4203815,-2.8475466,0.017674128,-0.19219628,-1.806644,-2.010882,-3.0149083,-0.39357644,0.19109136,-0.9465798,2.5307975
542,4.436117,-0.06343527,0.0895527,0.1306274,1.2939427,-1.9980087,-0.09882097,-0.050193757,-1.0344758,-2.1142225,4.279673,0.1841158,0.72236806,-0.91622305,1.8169643
543,1.5377538,-0.044190295,0.044980172,-1.5000432,1.2925352,-0.90886,-0.0055541126,-0.046499357,-0.78545594,-1.7546873,1.8946269,0.81289494,-0.54651576,-1.9221051,1.8064327
544,1.5034686,-0.093373016,0.006617254,-0.5990155,2.4556806,-0.75422215,0.013476521,-0.09565838,-0.09899545,-1.3539779,1.9075533,-1.7071548,-0.1258164,0.73771024,2.6290631
545,0.26926464,-0.08989446,-0.08203052,-0.762629,2.6145256,-0.84251434,0.06085308,-0.115224175,-0.10176396,-1.4846102,-0.09746942,0.87240654,-0.2895318,-2.2021403,1.953126
546,-0.7795911,0.01155184,-0.050808232,2.8718069,1.2340207,-1.1178193,0.07262607,-0.081997246,-0.8119484,-1.8381914,-1.3411229,0.10014946,1.8616898,3.1980147,0.685209
547,-1.7414695,-0.02367489,0.116240434,-0.10109113,1.0657835,-0.70824206,-0.036674023,-0.066073045,-1.7785332,-1.9319339,-0.7713085,-0.34501183,1.8646604,-0.59949535,0.79998547
548,-1.8251991,0.019884007,0.045646712,1.447485,0.5456611,-0.6504277,0.038224854,-0.04093878,-1.4400111,-2.0837212,-3.0098853,-1.6871679,0.37140703,1.4193586,0.17983651
